,data,id_reservatorio,nome_reservatorio,afluencia,bacia,rio,estado_sigla,ano,mes
1122913,2001-06-21,19128,SERRA DA MESA,181.61,TOCANTINS,TOCANTINS,GO,2001,6
1122914,2001-06-22,19128,SERRA DA MESA,132.61,TOCANTINS,TOCANTINS,GO,2001,6
1122915,2001-06-23,19128,SERRA DA MESA,233.41,TOCANTINS,TOCANTINS,GO,2001,6
1122916,2001-06-24,19128,SERRA DA MESA,294.41,TOCANTINS,TOCANTINS,GO,2001,6
1122917,2001-06-25,19128,SERRA DA MESA,161.81,TOCANTINS,TOCANTINS,GO,2001,6
1122918,2001-06-26,19128,SERRA DA MESA,173.43,TOCANTINS,TOCANTINS,GO,2001,6
1122919,2001-06-27,19128,SERRA DA MESA,84.63,TOCANTINS,TOCANTINS,GO,2001,6
1122920,2001-06-28,19128,SERRA DA MESA,49.63,TOCANTINS,TOCANTINS,GO,2001,6
1122921,2001-06-29,19128,SERRA DA MESA,60.63,TOCANTINS,TOCANTINS,GO,2001,6
1122922,2001-06-30,19128,SERRA DA MESA,59.63,TOCANTINS,TOCANTINS,GO,2001,6
1122923,2001-07-01,19128,SERRA DA MESA,90.63,TOCANTINS,TOCANTINS,GO,2001,7
1122924,2001-07-04,19128,SERRA DA MESA,123.63,TOCANTINS,TOCANTINS,GO,2001,7
1122925,2001-07-06,19128,SERRA DA MESA,64.83,TOCANTINS,TOCANTINS,GO,2001,7
1122926,2001-07-08,19128,SERRA DA MESA,96.5,TOCANTINS,TOCANTINS,GO,2001,7
1122927,2001-07-12,19128,SERRA DA MESA,162.5,TOCANTINS,TOCANTINS,GO,2001,7
1122928,2001-07-14,19128,SERRA DA MESA,61.22,TOCANTINS,TOCANTINS,GO,2001,7
1122929,2001-07-15,19128,SERRA DA MESA,238.78,TOCANTINS,TOCANTINS,GO,2001,7
1122930,2001-07-21,19128,SERRA DA MESA,92.22,TOCANTINS,TOCANTINS,GO,2001,7
1122931,2001-07-22,19128,SERRA DA MESA,51.22,TOCANTINS,TOCANTINS,GO,2001,7
1122932,2001-07-23,19128,SERRA DA MESA,61.22,TOCANTINS,TOCANTINS,GO,2001,7
1122933,2001-07-27,19128,SERRA DA MESA,122.78,TOCANTINS,TOCANTINS,GO,2001,7
1122934,2001-07-29,19128,SERRA DA MESA,156.33,TOCANTINS,TOCANTINS,GO,2001,7
1122935,2001-08-02,19128,SERRA DA MESA,82.06,TOCANTINS,TOCANTINS,GO,2001,8
1122936,2001-08-03,19128,SERRA DA MESA,82.06,TOCANTINS,TOCANTINS,GO,2001,8
1122937,2001-08-07,19128,SERRA DA MESA,87.06,TOCANTINS,TOCANTINS,GO,2001,8
1122938,2001-08-08,19128,SERRA DA MESA,90.06,TOCANTINS,TOCANTINS,GO,2001,8
1122939,2001-08-10,19128,SERRA DA MESA,92.06,TOCANTINS,TOCANTINS,GO,2001,8
1122940,2001-08-12,19128,SERRA DA MESA,78.06,TOCANTINS,TOCANTINS,GO,2001,8
1122941,2001-08-13,19128,SERRA DA MESA,80.06,TOCANTINS,TOCANTINS,GO,2001,8
1122942,2001-08-14,19128,SERRA DA MESA,80.06,TOCANTINS,TOCANTINS,GO,2001,8
1122943,2001-08-15,19128,SERRA DA MESA,81.06,TOCANTINS,TOCANTINS,GO,2001,8
1122944,2001-08-16,19128,SERRA DA MESA,93.06,TOCANTINS,TOCANTINS,GO,2001,8
1122945,2001-08-17,19128,SERRA DA MESA,79.06,TOCANTINS,TOCANTINS,GO,2001,8
1122946,2001-08-19,19128,SERRA DA MESA,85.06,TOCANTINS,TOCANTINS,GO,2001,8
1122947,2001-08-21,19128,SERRA DA MESA,78.06,TOCANTINS,TOCANTINS,GO,2001,8
1122948,2001-08-26,19128,SERRA DA MESA,66.22,TOCANTINS,TOCANTINS,GO,2001,8
1122949,2001-08-28,19128,SERRA DA MESA,50.94,TOCANTINS,TOCANTINS,GO,2001,8
1122950,2001-08-29,19128,SERRA DA MESA,50.94,TOCANTINS,TOCANTINS,GO,2001,8
1122951,2001-09-02,19128,SERRA DA MESA,101.5,TOCANTINS,TOCANTINS,GO,2001,9
1122952,2001-09-05,19128,SERRA DA MESA,14.33,TOCANTINS,TOCANTINS,GO,2001,9
1122953,2001-09-06,19128,SERRA DA MESA,65.94,TOCANTINS,TOCANTINS,GO,2001,9
1122954,2001-09-08,19128,SERRA DA MESA,73.94,TOCANTINS,TOCANTINS,GO,2001,9
1122955,2001-09-09,19128,SERRA DA MESA,56.94,TOCANTINS,TOCANTINS,GO,2001,9
1122956,2001-09-12,19128,SERRA DA MESA,63.94,TOCANTINS,TOCANTINS,GO,2001,9
1122957,2001-09-13,19128,SERRA DA MESA,204.72,TOCANTINS,TOCANTINS,GO,2001,9
1122958,2001-09-16,19128,SERRA DA MESA,290.11,TOCANTINS,TOCANTINS,GO,2001,9
1122959,2001-09-17,19128,SERRA DA MESA,65.94,TOCANTINS,TOCANTINS,GO,2001,9
1122960,2001-09-18,19128,SERRA DA MESA,149.67,TOCANTINS,TOCANTINS,GO,2001,9
1122961,2001-09-21,19128,SERRA DA MESA,166.89,TOCANTINS,TOCANTINS,GO,2001,9
1122962,2001-09-22,19128,SERRA DA MESA,66.94,TOCANTINS,TOCANTINS,GO,2001,9
1122963,2001-09-24,19128,SERRA DA MESA,80.94,TOCANTINS,TOCANTINS,GO,2001,9
1122964,2001-09-26,19128,SERRA DA MESA,79.94,TOCANTINS,TOCANTINS,GO,2001,9
1122965,2001-09-29,19128,SERRA DA MESA,81.72,TOCANTINS,TOCANTINS,GO,2001,9
1122966,2001-09-30,19128,SERRA DA MESA,36.33,TOCANTINS,TOCANTINS,GO,2001,9
1122967,2001-10-01,19128,SERRA DA MESA,151.72,TOCANTINS,TOCANTINS,GO,2001,10
1122968,2001-10-03,19128,SERRA DA MESA,59.33,TOCANTINS,TOCANTINS,GO,2001,10
1122969,2001-10-07,19128,SERRA DA MESA,96.28,TOCANTINS,TOCANTINS,GO,2001,10
1122970,2001-10-09,19128,SERRA DA MESA,83.5,TOCANTINS,TOCANTINS,GO,2001,10
1122971,2001-10-10,19128,SERRA DA MESA,491.06,TOCANTINS,TOCANTINS,GO,2001,10
1122972,2001-10-13,19128,SERRA DA MESA,46.72,TOCANTINS,TOCANTINS,GO,2001,10
1122973,2001-10-15,19128,SERRA DA MESA,215.89,TOCANTINS,TOCANTINS,GO,2001,10
1122974,2001-10-18,19128,SERRA DA MESA,634.39,TOCANTINS,TOCANTINS,GO,2001,10
1122975,2001-10-19,19128,SERRA DA MESA,741.17,TOCANTINS,TOCANTINS,GO,2001,10
1122976,2001-10-20,19128,SERRA DA MESA,592.0,TOCANTINS,TOCANTINS,GO,2001,10
1122977,2001-10-21,19128,SERRA DA MESA,770.78,TOCANTINS,TOCANTINS,GO,2001,10
1122978,2001-10-26,19128,SERRA DA MESA,119.67,TOCANTINS,TOCANTINS,GO,2001,10
1122979,2001-10-27,19128,SERRA DA MESA,307.83,TOCANTINS,TOCANTINS,GO,2001,10
1122980,2001-10-28,19128,SERRA DA MESA,99.28,TOCANTINS,TOCANTINS,GO,2001,10
1122981,2001-10-29,19128,SERRA DA MESA,99.28,TOCANTINS,TOCANTINS,GO,2001,10
1122982,2001-10-31,19128,SERRA DA MESA,283.44,TOCANTINS,TOCANTINS,GO,2001,10
1122983,2001-11-03,19128,SERRA DA MESA,452.83,TOCANTINS,TOCANTINS,GO,2001,11
1122984,2001-11-06,19128,SERRA DA MESA,376.83,TOCANTINS,TOCANTINS,GO,2001,11
1122985,2001-11-08,19128,SERRA DA MESA,611.0,TOCANTINS,TOCANTINS,GO,2001,11
1122986,2001-11-09,19128,SERRA DA MESA,189.89,TOCANTINS,TOCANTINS,GO,2001,11
1122987,2001-11-12,19128,SERRA DA MESA,262.25,TOCANTINS,TOCANTINS,GO,2001,11
1122988,2001-11-13,19128,SERRA DA MESA,221.19,TOCANTINS,TOCANTINS,GO,2001,11
1122989,2001-11-15,19128,SERRA DA MESA,405.08,TOCANTINS,TOCANTINS,GO,2001,11
1122990,2001-11-16,19128,SERRA DA MESA,525.03,TOCANTINS,TOCANTINS,GO,2001,11
1122991,2001-11-19,19128,SERRA DA MESA,824.86,TOCANTINS,TOCANTINS,GO,2001,11
1122992,2001-11-21,19128,SERRA DA MESA,986.86,TOCANTINS,TOCANTINS,GO,2001,11
1122993,2001-11-24,19128,SERRA DA MESA,581.06,TOCANTINS,TOCANTINS,GO,2001,11
1122994,2001-11-25,19128,SERRA DA MESA,900.89,TOCANTINS,TOCANTINS,GO,2001,11
1122995,2001-11-26,19128,SERRA DA MESA,1069.94,TOCANTINS,TOCANTINS,GO,2001,11
1122996,2001-11-27,19128,SERRA DA MESA,1394.81,TOCANTINS,TOCANTINS,GO,2001,11
1122997,2001-11-30,19128,SERRA DA MESA,634.11,TOCANTINS,TOCANTINS,GO,2001,11
1122998,2001-12-02,19128,SERRA DA MESA,1756.61,TOCANTINS,TOCANTINS,GO,2001,12
1122999,2001-12-05,19128,SERRA DA MESA,1384.33,TOCANTINS,TOCANTINS,GO,2001,12
1123000,2001-12-07,19128,SERRA DA MESA,605.0,TOCANTINS,TOCANTINS,GO,2001,12
1123001,2001-12-11,19128,SERRA DA MESA,897.78,TOCANTINS,TOCANTINS,GO,2001,12
1123002,2001-12-15,19128,SERRA DA MESA,868.78,TOCANTINS,TOCANTINS,GO,2001,12
1123003,2001-12-16,19128,SERRA DA MESA,319.22,TOCANTINS,TOCANTINS,GO,2001,12
1123004,2001-12-17,19128,SERRA DA MESA,716.17,TOCANTINS,TOCANTINS,GO,2001,12
1123005,2001-12-23,19128,SERRA DA MESA,1066.11,TOCANTINS,TOCANTINS,GO,2001,12
1123006,2001-12-26,19128,SERRA DA MESA,800.94,TOCANTINS,TOCANTINS,GO,2001,12
1123007,2001-12-30,19128,SERRA DA MESA,1722.61,TOCANTINS,TOCANTINS,GO,2001,12
1123008,2001-12-31,19128,SERRA DA MESA,2029.17,TOCANTINS,TOCANTINS,GO,2001,12
1123009,2002-01-01,19128,SERRA DA MESA,588.0,TOCANTINS,TOCANTINS,GO,2002,1
1123010,2002-01-02,19128,SERRA DA MESA,2593.0,TOCANTINS,TOCANTINS,GO,2002,1
1123011,2002-01-05,19128,SERRA DA MESA,2675.0,TOCANTINS,TOCANTINS,GO,2002,1
1123012,2002-01-06,19128,SERRA DA MESA,2231.0,TOCANTINS,TOCANTINS,GO,2002,1
1123013,2002-01-07,19128,SERRA DA MESA,1906.0,TOCANTINS,TOCANTINS,GO,2002,1
1123014,2002-01-08,19128,SERRA DA MESA,1634.0,TOCANTINS,TOCANTINS,GO,2002,1
1123015,2002-01-13,19128,SERRA DA MESA,1697.0,TOCANTINS,TOCANTINS,GO,2002,1
1123016,2002-01-14,19128,SERRA DA MESA,1731.0,TOCANTINS,TOCANTINS,GO,2002,1
1123017,2002-01-15,19128,SERRA DA MESA,1652.0,TOCANTINS,TOCANTINS,GO,2002,1
1123018,2002-01-16,19128,SERRA DA MESA,1599.0,TOCANTINS,TOCANTINS,GO,2002,1
1123019,2002-01-18,19128,SERRA DA MESA,2630.0,TOCANTINS,TOCANTINS,GO,2002,1
1123020,2002-01-19,19128,SERRA DA MESA,4438.0,TOCANTINS,TOCANTINS,GO,2002,1
1123021,2002-01-20,19128,SERRA DA MESA,4292.0,TOCANTINS,TOCANTINS,GO,2002,1
1123022,2002-01-22,19128,SERRA DA MESA,3340.0,TOCANTINS,TOCANTINS,GO,2002,1
1123023,2002-01-23,19128,SERRA DA MESA,2917.0,TOCANTINS,TOCANTINS,GO,2002,1
1123024,2002-01-24,19128,SERRA DA MESA,2124.0,TOCANTINS,TOCANTINS,GO,2002,1
1123025,2002-01-30,19128,SERRA DA MESA,1339.0,TOCANTINS,TOCANTINS,GO,2002,1
1123026,2002-02-01,19128,SERRA DA MESA,1231.0,TOCANTINS,TOCANTINS,GO,2002,2
1123027,2002-02-02,19128,SERRA DA MESA,1266.0,TOCANTINS,TOCANTINS,GO,2002,2
1123028,2002-02-03,19128,SERRA DA MESA,1295.0,TOCANTINS,TOCANTINS,GO,2002,2
1123029,2002-02-06,19128,SERRA DA MESA,2303.0,TOCANTINS,TOCANTINS,GO,2002,2
1123030,2002-02-07,19128,SERRA DA MESA,2459.0,TOCANTINS,TOCANTINS,GO,2002,2
1123031,2002-02-09,19128,SERRA DA MESA,2241.0,TOCANTINS,TOCANTINS,GO,2002,2
1123032,2002-02-10,19128,SERRA DA MESA,2195.0,TOCANTINS,TOCANTINS,GO,2002,2
1123033,2002-02-11,19128,SERRA DA MESA,2284.0,TOCANTINS,TOCANTINS,GO,2002,2
1123034,2002-02-18,19128,SERRA DA MESA,1698.0,TOCANTINS,TOCANTINS,GO,2002,2
1123035,2002-02-19,19128,SERRA DA MESA,1584.0,TOCANTINS,TOCANTINS,GO,2002,2
1123036,2002-02-22,19128,SERRA DA MESA,1495.0,TOCANTINS,TOCANTINS,GO,2002,2
1123037,2002-02-24,19128,SERRA DA MESA,1061.0,TOCANTINS,TOCANTINS,GO,2002,2
1123038,2002-02-25,19128,SERRA DA MESA,1063.0,TOCANTINS,TOCANTINS,GO,2002,2
1123039,2002-02-28,19128,SERRA DA MESA,1173.0,TOCANTINS,TOCANTINS,GO,2002,2
1123040,2002-03-02,19128,SERRA DA MESA,1394.0,TOCANTINS,TOCANTINS,GO,2002,3
1123041,2002-03-04,19128,SERRA DA MESA,841.0,TOCANTINS,TOCANTINS,GO,2002,3
1123042,2002-03-05,19128,SERRA DA MESA,623.0,TOCANTINS,TOCANTINS,GO,2002,3
1123043,2002-03-06,19128,SERRA DA MESA,840.0,TOCANTINS,TOCANTINS,GO,2002,3
1123044,2002-03-07,19128,SERRA DA MESA,839.0,TOCANTINS,TOCANTINS,GO,2002,3
1123045,2002-03-09,19128,SERRA DA MESA,731.0,TOCANTINS,TOCANTINS,GO,2002,3
1123046,2002-03-10,19128,SERRA DA MESA,730.0,TOCANTINS,TOCANTINS,GO,2002,3
1123047,2002-03-14,19128,SERRA DA MESA,841.0,TOCANTINS,TOCANTINS,GO,2002,3
1123048,2002-03-15,19128,SERRA DA MESA,841.0,TOCANTINS,TOCANTINS,GO,2002,3
1123049,2002-03-17,19128,SERRA DA MESA,1281.0,TOCANTINS,TOCANTINS,GO,2002,3
1123050,2002-03-18,19128,SERRA DA MESA,1173.0,TOCANTINS,TOCANTINS,GO,2002,3
1123051,2002-03-19,19128,SERRA DA MESA,846.0,TOCANTINS,TOCANTINS,GO,2002,3
1123052,2002-03-23,19128,SERRA DA MESA,1174.0,TOCANTINS,TOCANTINS,GO,2002,3
1123053,2002-03-25,19128,SERRA DA MESA,1605.0,TOCANTINS,TOCANTINS,GO,2002,3
1123054,2002-03-27,19128,SERRA DA MESA,1933.0,TOCANTINS,TOCANTINS,GO,2002,3
1123055,2002-03-31,19128,SERRA DA MESA,1058.0,TOCANTINS,TOCANTINS,GO,2002,3
1123056,2002-04-01,19128,SERRA DA MESA,848.0,TOCANTINS,TOCANTINS,GO,2002,4
1123057,2002-04-02,19128,SERRA DA MESA,846.0,TOCANTINS,TOCANTINS,GO,2002,4
1123058,2002-04-03,19128,SERRA DA MESA,851.0,TOCANTINS,TOCANTINS,GO,2002,4
1123059,2002-04-04,19128,SERRA DA MESA,505.0,TOCANTINS,TOCANTINS,GO,2002,4
1123060,2002-04-06,19128,SERRA DA MESA,632.0,TOCANTINS,TOCANTINS,GO,2002,4
1123061,2002-04-07,19128,SERRA DA MESA,631.0,TOCANTINS,TOCANTINS,GO,2002,4
1123062,2002-04-11,19128,SERRA DA MESA,738.0,TOCANTINS,TOCANTINS,GO,2002,4
1123063,2002-04-12,19128,SERRA DA MESA,847.0,TOCANTINS,TOCANTINS,GO,2002,4
1123064,2002-04-14,19128,SERRA DA MESA,955.0,TOCANTINS,TOCANTINS,GO,2002,4
1123065,2002-04-15,19128,SERRA DA MESA,736.0,TOCANTINS,TOCANTINS,GO,2002,4
1123066,2002-04-18,19128,SERRA DA MESA,634.0,TOCANTINS,TOCANTINS,GO,2002,4
1123067,2002-04-20,19128,SERRA DA MESA,554.0,TOCANTINS,TOCANTINS,GO,2002,4
1123068,2002-04-21,19128,SERRA DA MESA,520.0,TOCANTINS,TOCANTINS,GO,2002,4
1123069,2002-04-26,19128,SERRA DA MESA,411.0,TOCANTINS,TOCANTINS,GO,2002,4
1123070,2002-04-30,19128,SERRA DA MESA,432.0,TOCANTINS,TOCANTINS,GO,2002,4
1123071,2002-05-01,19128,SERRA DA MESA,427.0,TOCANTINS,TOCANTINS,GO,2002,5
1123072,2002-05-03,19128,SERRA DA MESA,518.0,TOCANTINS,TOCANTINS,GO,2002,5
1123073,2002-05-04,19128,SERRA DA MESA,461.0,TOCANTINS,TOCANTINS,GO,2002,5
1123074,2002-05-10,19128,SERRA DA MESA,537.0,TOCANTINS,TOCANTINS,GO,2002,5
1123075,2002-05-12,19128,SERRA DA MESA,457.0,TOCANTINS,TOCANTINS,GO,2002,5
1123076,2002-05-13,19128,SERRA DA MESA,303.0,TOCANTINS,TOCANTINS,GO,2002,5
1123077,2002-05-16,19128,SERRA DA MESA,412.0,TOCANTINS,TOCANTINS,GO,2002,5
1123078,2002-05-17,19128,SERRA DA MESA,291.0,TOCANTINS,TOCANTINS,GO,2002,5
1123079,2002-05-21,19128,SERRA DA MESA,303.0,TOCANTINS,TOCANTINS,GO,2002,5
1123080,2002-05-23,19128,SERRA DA MESA,521.0,TOCANTINS,TOCANTINS,GO,2002,5
1123081,2002-05-25,19128,SERRA DA MESA,411.0,TOCANTINS,TOCANTINS,GO,2002,5
1123082,2002-05-26,19128,SERRA DA MESA,303.0,TOCANTINS,TOCANTINS,GO,2002,5
1123083,2002-05-27,19128,SERRA DA MESA,304.0,TOCANTINS,TOCANTINS,GO,2002,5
1123084,2002-05-28,19128,SERRA DA MESA,190.0,TOCANTINS,TOCANTINS,GO,2002,5
1123085,2002-05-29,19128,SERRA DA MESA,190.0,TOCANTINS,TOCANTINS,GO,2002,5
1123086,2002-05-30,19128,SERRA DA MESA,298.0,TOCANTINS,TOCANTINS,GO,2002,5
1123087,2002-06-01,19128,SERRA DA MESA,407.0,TOCANTINS,TOCANTINS,GO,2002,6
1123088,2002-06-03,19128,SERRA DA MESA,190.0,TOCANTINS,TOCANTINS,GO,2002,6
1123089,2002-06-06,19128,SERRA DA MESA,306.0,TOCANTINS,TOCANTINS,GO,2002,6
1123090,2002-06-10,19128,SERRA DA MESA,300.0,TOCANTINS,TOCANTINS,GO,2002,6
1123091,2002-06-11,19128,SERRA DA MESA,300.0,TOCANTINS,TOCANTINS,GO,2002,6
1123092,2002-06-12,19128,SERRA DA MESA,300.0,TOCANTINS,TOCANTINS,GO,2002,6
1123093,2002-06-15,19128,SERRA DA MESA,301.0,TOCANTINS,TOCANTINS,GO,2002,6
1123094,2002-06-19,19128,SERRA DA MESA,192.0,TOCANTINS,TOCANTINS,GO,2002,6
1123095,2002-06-21,19128,SERRA DA MESA,192.0,TOCANTINS,TOCANTINS,GO,2002,6
1123096,2002-06-24,19128,SERRA DA MESA,192.0,TOCANTINS,TOCANTINS,GO,2002,6
1123097,2002-06-25,19128,SERRA DA MESA,409.0,TOCANTINS,TOCANTINS,GO,2002,6
1123098,2002-06-26,19128,SERRA DA MESA,192.0,TOCANTINS,TOCANTINS,GO,2002,6
1123099,2002-06-28,19128,SERRA DA MESA,207.0,TOCANTINS,TOCANTINS,GO,2002,6
1123100,2002-06-29,19128,SERRA DA MESA,301.0,TOCANTINS,TOCANTINS,GO,2002,6
1123101,2002-06-30,19128,SERRA DA MESA,192.0,TOCANTINS,TOCANTINS,GO,2002,6
1123102,2002-07-01,19128,SERRA DA MESA,195.0,TOCANTINS,TOCANTINS,GO,2002,7
1123103,2002-07-02,19128,SERRA DA MESA,192.0,TOCANTINS,TOCANTINS,GO,2002,7
1123104,2002-07-03,19128,SERRA DA MESA,194.0,TOCANTINS,TOCANTINS,GO,2002,7
1123105,2002-07-04,19128,SERRA DA MESA,197.0,TOCANTINS,TOCANTINS,GO,2002,7
1123106,2002-07-05,19128,SERRA DA MESA,198.0,TOCANTINS,TOCANTINS,GO,2002,7
1123107,2002-07-07,19128,SERRA DA MESA,190.0,TOCANTINS,TOCANTINS,GO,2002,7
1123108,2002-07-11,19128,SERRA DA MESA,296.0,TOCANTINS,TOCANTINS,GO,2002,7
1123109,2002-07-14,19128,SERRA DA MESA,230.0,TOCANTINS,TOCANTINS,GO,2002,7
1123110,2002-07-15,19128,SERRA DA MESA,251.0,TOCANTINS,TOCANTINS,GO,2002,7
1123111,2002-07-19,19128,SERRA DA MESA,232.0,TOCANTINS,TOCANTINS,GO,2002,7
1123112,2002-07-20,19128,SERRA DA MESA,210.0,TOCANTINS,TOCANTINS,GO,2002,7
1123113,2002-07-21,19128,SERRA DA MESA,166.0,TOCANTINS,TOCANTINS,GO,2002,7
1123114,2002-07-22,19128,SERRA DA MESA,188.0,TOCANTINS,TOCANTINS,GO,2002,7
1123115,2002-07-23,19128,SERRA DA MESA,232.0,TOCANTINS,TOCANTINS,GO,2002,7
1123116,2002-07-24,19128,SERRA DA MESA,232.0,TOCANTINS,TOCANTINS,GO,2002,7
1123117,2002-07-25,19128,SERRA DA MESA,232.0,TOCANTINS,TOCANTINS,GO,2002,7
1123118,2002-07-26,19128,SERRA DA MESA,276.0,TOCANTINS,TOCANTINS,GO,2002,7
1123119,2002-08-02,19128,SERRA DA MESA,203.0,TOCANTINS,TOCANTINS,GO,2002,8
1123120,2002-08-05,19128,SERRA DA MESA,202.0,TOCANTINS,TOCANTINS,GO,2002,8
1123121,2002-08-06,19128,SERRA DA MESA,222.0,TOCANTINS,TOCANTINS,GO,2002,8
1123122,2002-08-07,19128,SERRA DA MESA,198.0,TOCANTINS,TOCANTINS,GO,2002,8
1123123,2002-08-11,19128,SERRA DA MESA,149.0,TOCANTINS,TOCANTINS,GO,2002,8
1123124,2002-08-15,19128,SERRA DA MESA,172.0,TOCANTINS,TOCANTINS,GO,2002,8
1123125,2002-08-16,19128,SERRA DA MESA,151.0,TOCANTINS,TOCANTINS,GO,2002,8
1123126,2002-08-20,19128,SERRA DA MESA,129.0,TOCANTINS,TOCANTINS,GO,2002,8
1123127,2002-08-24,19128,SERRA DA MESA,154.0,TOCANTINS,TOCANTINS,GO,2002,8
1123128,2002-08-25,19128,SERRA DA MESA,154.0,TOCANTINS,TOCANTINS,GO,2002,8
1123129,2002-08-26,19128,SERRA DA MESA,132.0,TOCANTINS,TOCANTINS,GO,2002,8
1123130,2002-08-27,19128,SERRA DA MESA,129.0,TOCANTINS,TOCANTINS,GO,2002,8
1123131,2002-08-29,19128,SERRA DA MESA,151.0,TOCANTINS,TOCANTINS,GO,2002,8
1123132,2002-08-30,19128,SERRA DA MESA,151.0,TOCANTINS,TOCANTINS,GO,2002,8
1123133,2002-08-31,19128,SERRA DA MESA,151.0,TOCANTINS,TOCANTINS,GO,2002,8
1123134,2002-09-02,19128,SERRA DA MESA,156.0,TOCANTINS,TOCANTINS,GO,2002,9
1123135,2002-09-04,19128,SERRA DA MESA,160.0,TOCANTINS,TOCANTINS,GO,2002,9
1123136,2002-09-08,19128,SERRA DA MESA,185.0,TOCANTINS,TOCANTINS,GO,2002,9
1123137,2002-09-09,19128,SERRA DA MESA,171.0,TOCANTINS,TOCANTINS,GO,2002,9
1123138,2002-09-10,19128,SERRA DA MESA,171.0,TOCANTINS,TOCANTINS,GO,2002,9
1123139,2002-09-16,19128,SERRA DA MESA,137.0,TOCANTINS,TOCANTINS,GO,2002,9
1123140,2002-09-19,19128,SERRA DA MESA,137.0,TOCANTINS,TOCANTINS,GO,2002,9
1123141,2002-09-20,19128,SERRA DA MESA,137.0,TOCANTINS,TOCANTINS,GO,2002,9
1123142,2002-09-22,19128,SERRA DA MESA,137.0,TOCANTINS,TOCANTINS,GO,2002,9
1123143,2002-09-23,19128,SERRA DA MESA,137.0,TOCANTINS,TOCANTINS,GO,2002,9
1123144,2002-09-26,19128,SERRA DA MESA,240.0,TOCANTINS,TOCANTINS,GO,2002,9
1123145,2002-09-29,19128,SERRA DA MESA,235.0,TOCANTINS,TOCANTINS,GO,2002,9
1123146,2002-10-01,19128,SERRA DA MESA,137.0,TOCANTINS,TOCANTINS,GO,2002,10
1123147,2002-10-02,19128,SERRA DA MESA,120.0,TOCANTINS,TOCANTINS,GO,2002,10
1123148,2002-10-06,19128,SERRA DA MESA,131.0,TOCANTINS,TOCANTINS,GO,2002,10
1123149,2002-10-08,19128,SERRA DA MESA,144.0,TOCANTINS,TOCANTINS,GO,2002,10
1123150,2002-10-10,19128,SERRA DA MESA,109.0,TOCANTINS,TOCANTINS,GO,2002,10
1123151,2002-10-11,19128,SERRA DA MESA,79.0,TOCANTINS,TOCANTINS,GO,2002,10
1123152,2002-10-12,19128,SERRA DA MESA,79.0,TOCANTINS,TOCANTINS,GO,2002,10
1123153,2002-10-13,19128,SERRA DA MESA,66.0,TOCANTINS,TOCANTINS,GO,2002,10
1123154,2002-10-14,19128,SERRA DA MESA,74.0,TOCANTINS,TOCANTINS,GO,2002,10
1123155,2002-10-15,19128,SERRA DA MESA,87.0,TOCANTINS,TOCANTINS,GO,2002,10
1123156,2002-10-17,19128,SERRA DA MESA,146.0,TOCANTINS,TOCANTINS,GO,2002,10
1123157,2002-10-18,19128,SERRA DA MESA,165.0,TOCANTINS,TOCANTINS,GO,2002,10
1123158,2002-10-19,19128,SERRA DA MESA,188.0,TOCANTINS,TOCANTINS,GO,2002,10
1123159,2002-10-20,19128,SERRA DA MESA,172.0,TOCANTINS,TOCANTINS,GO,2002,10
1123160,2002-10-22,19128,SERRA DA MESA,147.0,TOCANTINS,TOCANTINS,GO,2002,10
1123161,2002-10-23,19128,SERRA DA MESA,144.0,TOCANTINS,TOCANTINS,GO,2002,10
1123162,2002-10-24,19128,SERRA DA MESA,130.0,TOCANTINS,TOCANTINS,GO,2002,10
1123163,2002-10-25,19128,SERRA DA MESA,176.0,TOCANTINS,TOCANTINS,GO,2002,10
1123164,2002-10-26,19128,SERRA DA MESA,153.0,TOCANTINS,TOCANTINS,GO,2002,10
1123165,2002-10-28,19128,SERRA DA MESA,168.0,TOCANTINS,TOCANTINS,GO,2002,10
1123166,2002-11-06,19128,SERRA DA MESA,619.0,TOCANTINS,TOCANTINS,GO,2002,11
1123167,2002-11-09,19128,SERRA DA MESA,604.0,TOCANTINS,TOCANTINS,GO,2002,11
1123168,2002-11-15,19128,SERRA DA MESA,231.0,TOCANTINS,TOCANTINS,GO,2002,11
1123169,2002-11-16,19128,SERRA DA MESA,209.0,TOCANTINS,TOCANTINS,GO,2002,11
1123170,2002-11-17,19128,SERRA DA MESA,167.0,TOCANTINS,TOCANTINS,GO,2002,11
1123171,2002-11-19,19128,SERRA DA MESA,215.0,TOCANTINS,TOCANTINS,GO,2002,11
1123172,2002-11-22,19128,SERRA DA MESA,202.0,TOCANTINS,TOCANTINS,GO,2002,11
1123173,2002-11-23,19128,SERRA DA MESA,169.0,TOCANTINS,TOCANTINS,GO,2002,11
1123174,2002-11-26,19128,SERRA DA MESA,223.0,TOCANTINS,TOCANTINS,GO,2002,11
1123175,2002-11-27,19128,SERRA DA MESA,252.0,TOCANTINS,TOCANTINS,GO,2002,11
1123176,2002-11-29,19128,SERRA DA MESA,207.0,TOCANTINS,TOCANTINS,GO,2002,11
1123177,2002-12-02,19128,SERRA DA MESA,120.0,TOCANTINS,TOCANTINS,GO,2002,12
1123178,2002-12-03,19128,SERRA DA MESA,87.0,TOCANTINS,TOCANTINS,GO,2002,12
1123179,2002-12-04,19128,SERRA DA MESA,88.0,TOCANTINS,TOCANTINS,GO,2002,12
