,data,id_reservatorio,nome_reservatorio,afluencia,bacia,rio,estado_sigla
21506,2001-08-20,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21507,2001-08-21,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21508,2001-08-22,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21509,2001-08-24,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21510,2001-08-27,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21511,2001-08-28,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21512,2001-08-29,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21513,2001-09-01,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21514,2001-09-03,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21515,2001-09-04,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21516,2001-09-06,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21517,2001-09-09,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21518,2001-09-10,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21519,2001-09-12,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21520,2001-09-13,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21521,2001-09-14,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21522,2001-09-15,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21523,2001-09-16,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21524,2001-09-18,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21525,2001-09-22,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21526,2001-09-23,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21527,2001-09-24,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21528,2001-09-25,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21529,2001-09-27,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21530,2001-09-28,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21531,2001-09-29,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21532,2001-10-02,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21533,2001-10-06,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21534,2001-10-07,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21535,2001-10-09,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21536,2001-10-13,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21537,2001-10-15,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21538,2001-10-18,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21539,2001-10-19,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21540,2001-10-21,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21541,2001-10-24,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21542,2001-10-25,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21543,2001-10-26,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21544,2001-10-27,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21545,2001-11-02,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21546,2001-11-03,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21547,2001-11-04,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21548,2001-11-05,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21549,2001-11-06,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21550,2001-11-14,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21551,2001-11-15,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21552,2001-11-17,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21553,2001-11-20,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21554,2001-11-21,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21555,2001-11-22,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21556,2001-11-24,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21557,2001-11-26,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21558,2001-12-01,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21559,2001-12-03,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21560,2001-12-04,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21561,2001-12-05,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21562,2001-12-06,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21563,2001-12-08,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21564,2001-12-13,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21565,2001-12-15,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21566,2001-12-17,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21567,2001-12-19,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21568,2001-12-20,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21569,2001-12-21,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21570,2001-12-25,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21571,2001-12-26,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21572,2001-12-30,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21573,2001-12-31,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21574,2002-01-01,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21575,2002-01-02,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21576,2002-01-03,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21577,2002-01-05,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21578,2002-01-11,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21579,2002-01-14,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21580,2002-01-15,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21581,2002-01-16,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21582,2002-01-17,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21583,2002-01-20,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21584,2002-01-22,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21585,2002-01-24,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21586,2002-01-25,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21587,2002-01-26,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21588,2002-01-27,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21589,2002-01-28,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21590,2002-01-29,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21591,2002-02-01,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21592,2002-02-05,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21593,2002-02-06,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21594,2002-02-07,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21595,2002-02-12,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21596,2002-02-13,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21597,2002-02-14,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21598,2002-02-16,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21599,2002-02-17,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21600,2002-02-18,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21601,2002-02-19,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21602,2002-02-20,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21603,2002-02-21,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21604,2002-02-25,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21605,2002-02-27,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21606,2002-03-02,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21607,2002-03-03,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21608,2002-03-06,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21609,2002-03-15,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21610,2002-03-17,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21611,2002-03-19,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21612,2002-03-20,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21613,2002-03-22,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21614,2002-03-23,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21615,2002-03-25,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21616,2002-03-26,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21617,2002-03-28,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21618,2002-03-29,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21619,2002-03-31,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21620,2002-04-04,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21621,2002-04-07,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21622,2002-04-09,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21623,2002-04-10,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21624,2002-04-12,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21625,2002-04-13,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21626,2002-04-15,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21627,2002-04-18,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21628,2002-04-19,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21629,2002-04-20,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21630,2002-04-21,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21631,2002-04-22,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21632,2002-04-25,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21633,2002-04-27,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21634,2002-04-29,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21635,2002-05-02,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21636,2002-05-03,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21637,2002-05-07,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21638,2002-05-10,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21639,2002-05-11,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21640,2002-05-13,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21641,2002-05-14,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21642,2002-05-15,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21643,2002-05-17,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21644,2002-05-23,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21645,2002-05-25,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21646,2002-05-28,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21647,2002-05-29,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21648,2002-05-31,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21649,2002-06-02,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21650,2002-06-04,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21651,2002-06-05,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21652,2002-06-06,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21653,2002-06-09,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21654,2002-06-10,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21655,2002-06-11,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21656,2002-06-13,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21657,2002-06-14,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21658,2002-06-16,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21659,2002-06-17,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21660,2002-06-18,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21661,2002-06-21,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21662,2002-06-22,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21663,2002-06-23,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21664,2002-06-24,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21665,2002-06-25,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21666,2002-06-28,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21667,2002-06-30,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21668,2002-07-01,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21669,2002-07-02,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21670,2002-07-03,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21671,2002-07-04,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21672,2002-07-06,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21673,2002-07-10,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21674,2002-07-13,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21675,2002-07-16,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21676,2002-07-17,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21677,2002-07-19,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21678,2002-07-20,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21679,2002-07-28,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21680,2002-07-29,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21681,2002-07-31,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21682,2002-08-02,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21683,2002-08-06,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21684,2002-08-08,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21685,2002-08-09,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21686,2002-08-10,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21687,2002-08-13,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21688,2002-08-14,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21689,2002-08-16,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21690,2002-08-20,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21691,2002-08-23,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21692,2002-08-24,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21693,2002-08-28,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21694,2002-09-01,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21695,2002-09-03,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21696,2002-09-04,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21697,2002-09-14,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21698,2002-09-15,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21699,2002-09-16,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21700,2002-09-17,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21701,2002-09-18,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21702,2002-09-19,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21703,2002-09-22,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21704,2002-09-23,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21705,2002-09-25,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21706,2002-09-26,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21707,2002-09-28,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21708,2002-09-29,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21709,2002-09-30,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21710,2002-10-01,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21711,2002-10-04,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21712,2002-10-05,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21713,2002-10-08,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21714,2002-10-09,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21715,2002-10-11,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21716,2002-10-13,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21717,2002-10-14,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21718,2002-10-20,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21719,2002-10-24,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21720,2002-10-26,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21721,2002-10-28,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21722,2002-10-29,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21723,2002-10-30,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21724,2002-11-01,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21725,2002-11-02,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21726,2002-11-04,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21727,2002-11-08,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21728,2002-11-10,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21729,2002-11-12,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21730,2002-11-15,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21731,2002-11-16,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21732,2002-11-19,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21733,2002-11-21,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21734,2002-11-22,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21735,2002-11-23,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21736,2002-11-24,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21737,2002-11-25,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21738,2002-11-26,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21739,2002-11-30,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21740,2002-12-07,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21741,2002-12-08,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21742,2002-12-12,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21743,2002-12-13,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21744,2002-12-17,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21745,2002-12-19,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21746,2002-12-20,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21747,2002-12-21,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21748,2002-12-22,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21749,2002-12-23,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21750,2002-12-24,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21751,2002-12-26,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21752,2002-12-27,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21753,2002-12-29,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21754,2002-12-30,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21755,2003-01-01,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21756,2003-01-02,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21757,2003-01-04,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21758,2003-01-08,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21759,2003-01-09,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21760,2003-01-10,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21761,2003-01-11,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21762,2003-01-12,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21763,2003-01-16,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21764,2003-01-17,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21765,2003-01-22,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21766,2003-01-23,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21767,2003-01-28,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21768,2003-01-30,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21769,2003-02-03,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21770,2003-02-04,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21771,2003-02-05,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21772,2003-02-06,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21773,2003-02-09,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21774,2003-02-10,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21775,2003-02-11,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21776,2003-02-13,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21777,2003-02-15,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21778,2003-02-16,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21779,2003-02-18,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21780,2003-02-22,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21781,2003-02-24,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21782,2003-02-25,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21783,2003-02-26,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21784,2003-02-27,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21785,2003-03-02,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21786,2003-03-06,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21787,2003-03-07,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21788,2003-03-11,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21789,2003-03-13,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21790,2003-03-15,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21791,2003-03-16,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21792,2003-03-18,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21793,2003-03-19,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21794,2003-03-23,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21795,2003-03-25,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21796,2003-03-28,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21797,2003-03-29,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21798,2003-04-02,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21799,2003-04-03,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21800,2003-04-05,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21801,2003-04-06,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21802,2003-04-07,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21803,2003-04-08,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21804,2003-04-10,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21805,2003-04-11,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21806,2003-04-12,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21807,2003-04-14,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21808,2003-04-15,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21809,2003-04-16,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21810,2003-04-18,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21811,2003-04-21,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21812,2003-04-23,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21813,2003-04-25,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21814,2003-04-29,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21815,2003-04-30,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21816,2003-05-04,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21817,2003-05-06,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21818,2003-05-08,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21819,2003-05-09,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21820,2003-05-11,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21821,2003-05-14,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21822,2003-05-15,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21823,2003-05-16,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21824,2003-05-17,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21825,2003-05-20,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21826,2003-05-21,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21827,2003-05-26,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21828,2003-05-28,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21829,2003-06-01,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21830,2003-06-02,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21831,2003-06-04,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21832,2003-06-05,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21833,2003-06-07,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21834,2003-06-17,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21835,2003-06-20,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21836,2003-06-23,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21837,2003-06-25,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21838,2003-06-28,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21839,2003-06-29,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21840,2003-06-30,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21841,2003-07-01,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21842,2003-07-06,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21843,2003-07-07,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21844,2003-07-09,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21845,2003-07-12,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21846,2003-07-13,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21847,2003-07-15,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21848,2003-07-17,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21849,2003-07-18,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21850,2003-07-22,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21851,2003-07-24,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21852,2003-07-25,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21853,2003-07-26,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21854,2003-07-28,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21855,2003-07-31,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21856,2003-08-03,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21857,2003-08-09,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21858,2003-08-11,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21859,2003-08-13,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21860,2003-08-15,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21861,2003-08-17,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
21862,2003-08-21,19138,RONDON II,,AMAZONAS,JI-PARANA,RO
